items,k,exact_agreement,mean_diff,mean_abs_diff
220045+223938+223941+223949,4,0.015691986046347736,5.394860169839909,5.474847014881546
220045+223770+223941+229770,4,0.015668495049272365,2.7855037057047887,2.8158305829290926
220045+223770+223942+223946,4,0.015668495049272365,2.734974570995666,2.8518657724427112
220045+220046+223944+223946,4,0.01565674955073468,2.7308753920060136,2.7767768002912883
220045+223769+223941+223942,4,0.01565674955073468,2.7489164777598987,2.8717274104699375
220045+223769+223945+229770,4,0.01563325855365931,2.7941249016314496,2.8317809699432694
220045+223938+223946+223949,4,0.01563325855365931,5.400650700618987,5.476479639178285
220045+220047+223939+223944,4,0.015621513055121624,2.719141638966866,2.7872655304854415
220045+223938+223945+223949,4,0.015562785562433198,5.383748928223258,5.469467576551287
220045+223938+223939+223949,4,0.015562785562433198,5.390807972844407,5.470395470935764
220045+220047+223940+223941,4,0.015539294565357827,2.6948519479909323,2.793138279754284
220045+223938+223944+223949,4,0.015515803568282456,5.392240923666005,5.471663984777834
220045+223770+223941+230037,4,0.015492312571207085,2.7892740107353857,2.81584232842763
220045+223770+223941,3,0.015492312571207085,2.7896968486827425,2.816006765407158
220045+223770+223941+228194,4,0.015480567072669399,2.7845758113203116,2.820704964822232
220045+220046+223940+223941,4,0.01545707607559403,2.6967429732554997,2.7949118500334746
220045+223769+223945+230037,4,0.015445330577056344,2.7978952066620466,2.8318162064388823
220045+223769+223945,3,0.015445330577056344,2.7983180446094034,2.83198064341841
220045+223769+223945+228194,4,0.015433585078518658,2.7931970072469725,2.836678842833484
220045+220047+223940+223946,4,0.015398348582905601,2.7006424787700114,2.790237141615476
220045+223770+223941+223946,4,0.015398348582905601,2.7554939569410024,2.82786971893022
220045+220046+223940+223946,4,0.015351366588754859,2.702533504034579,2.7919402389034405
220045+223769+223942+223946,4,0.015316130093141804,2.7547070085389773,2.871151881041591
220045+223770+223946+229770,4,0.015304384594604118,2.7912942364838678,2.8153725084861225
220045+223769+223941+229770,4,0.015304384594604118,2.8052361432481003,2.835116691527972
220045+220047+223941+223945,4,0.015128202116538836,2.714701840519621,2.7881816793713807
220045+223770+223946+230037,4,0.015128202116538836,2.7950645415144644,2.8153842539846603
220045+223770+223946,3,0.015128202116538836,2.795487379461821,2.815548690964188
220045+223769+223941+230037,4,0.015128202116538836,2.8090064482786974,2.835151928023585
220045+223769+223941,3,0.015128202116538836,2.8094292862260537,2.8353163650031123
220045+220047+223939+223942,4,0.01511645661800115,2.7012414991954334,2.8157131279437158
220045+223770+223946+228194,4,0.01511645661800115,2.7903663420993903,2.8202468903792624
220045+223769+223941+228194,4,0.01511645661800115,2.804308248863623,2.840014564418187
220045+220046+223941+223945,4,0.01506947462385041,2.7165928657841882,2.7900257226417975
220045+223769+223941+223946,4,0.01506947462385041,2.775226394484314,2.846944408555421
220045+220047+223940+223945,4,0.015045983626775039,2.683740706374282,2.811296820493546
220045+220047+223942+223944,4,0.014999001632624296,2.7026744500170308,2.816746731815032
220045+220046+223939+223942,4,0.014999001632624296,2.703132524460001,2.8175101892199814
220045+220046+223940+223945,4,0.014975510635548925,2.6856317316388494,2.813046899775661
220045+223769+223946+229770,4,0.014952019638473556,2.811026674027179,2.834705599079153
220045+220046+223942+223944,4,0.014905037644322813,2.704565475281598,2.8186142660825237
220045+220047+223945+223946,4,0.014893292145785128,2.7204923712987,2.786830947039547
220045+220047+223940+223942,4,0.014881546647247442,2.674332562045596,2.8268830970530545
220045+220046+223945+223946,4,0.014858055650172071,2.7223833965632673,2.788628008315813
220045+220046+223940+223942,4,0.014822819154559016,2.6762235873101634,2.828609685338094
220045+223769+223946+230037,4,0.014775837160408273,2.814796979057776,2.834740835574766
220045+223769+223946,3,0.014775837160408273,2.815219817005133,2.8349052725542934
220045+223769+223946+228194,4,0.014764091661870588,2.810098779642702,2.839603471969368
220045+220047+223939+229770,4,0.014611400180880677,2.757561164683635,2.7791258999988253
220045+220046+223939+229770,4,0.01452918169111688,2.7594521899482025,2.780969943269242
220045+220047+223944+229770,4,0.014505690694041508,2.7589941155052324,2.779924593899388
220045+220047+223939+230037,4,0.014458708699890768,2.761331469714232,2.779067172506137
220045+220047+223939,3,0.014458708699890768,2.761754307661589,2.779231609485665
220045+220046+223944+229770,4,0.014446963201353082,2.7608851407698,2.7818391101610307
220045+220047+223939+228194,4,0.014446963201353082,2.756633270299158,2.783929808900739
220045+220047+223940+229770,4,0.014446963201353082,2.7306522275337977,2.790178414122787
220045+220046+223940+229770,4,0.01442347220427771,2.732543252798365,2.791951984401978
220045+220047+223942+223945,4,0.01439998120720234,2.6941824545742845,2.823054064529769
220045+220046+223939+230037,4,0.014364744711589283,2.7632224949787996,2.780887724779478
220045+220046+223939,3,0.014364744711589283,2.763645332926156,2.781052161759006
220045+220047+223944+230037,4,0.014352999213051597,2.7627644205358295,2.7798658664066997
220045+220047+223944,3,0.014352999213051597,2.7631872584831862,2.7800303033862273
220045+220046+223939+228194,4,0.014352999213051597,2.758524295563725,2.78575036117408
220045+220046+223942+223945,4,0.014352999213051597,2.696073479838852,2.8248746168031102
220045+220047+223944+228194,4,0.014341253714513913,2.7580662211207554,2.7847285028013014
220045+220046+223944+230037,4,0.014282526221825485,2.764655445800397,2.781756891671267
220045+220046+223944,3,0.014282526221825485,2.7650782837477537,2.7819213286507947
220045+220046+223944+228194,4,0.0142707807232878,2.759957246385323,2.7866195280658688
220045+220047+223940+230037,4,0.0142707807232878,2.7344225325643947,2.7901431776271743
220045+220047+223940,3,0.0142707807232878,2.7348453705117515,2.790307614606702
220045+220047+223940+228194,4,0.014259035224750114,2.7297243331493206,2.7950293050188515
220045+220046+223940+230037,4,0.014235544227674743,2.736313557828962,2.7918932569092894
220045+220046+223940,3,0.014235544227674743,2.736736395776319,2.7920576938888173
220045+220046+223940+228194,4,0.014223798729137059,2.731615358413888,2.7967793843009665
220045+220047+223941+223942,4,0.014000634256921034,2.705293696190935,2.82660120508815
220045+220047+223945+229770,4,0.013941906764232608,2.750502120062486,2.786490327581954
220045+220046+223945+229770,4,0.013930161265694923,2.7523931453270536,2.788357861849446
220045+220046+223941+223942,4,0.013894924770081866,2.7071847214555023,2.828492230352717
220045+223939+223944+229770,4,0.013859688274468809,5.514711236918451,5.547410704847367
220045+223939+223942+223944,4,0.01383619727739344,5.4583915714302496,5.573286038125889
220045+220047+223945+230037,4,0.013765724286167326,2.7542724250930832,2.7864550910863413
220045+220047+223945,3,0.013765724286167326,2.7546952630404395,2.7866195280658688
220045+220047+223945+228194,4,0.01375397878762964,2.7495742256780087,2.791317727480943
220045+223939+223944,3,0.01375397878762964,5.518904379896405,5.549748059056367
220045+220046+223945+230037,4,0.013742233289091955,2.7561634503576506,2.7882991343567576
220045+220046+223945,3,0.013742233289091955,2.756586288305007,2.7884635713362855
220045+223939+223944+228194,4,0.013742233289091955,5.513783342533974,5.554023420524084
220045+220046+223945+228194,4,0.013730487790554271,2.751465250942576,2.7931617707513596
220045+223939+223944+230037,4,0.013730487790554271,5.518481541949048,5.549536640082688
220045+220047+223942+223946,4,0.0137069967934789,2.711084226970014,2.8257907656890495
220045+223938+223939+223944,4,0.013683505796403529,5.429779536992448,5.492993810122271
220045+223940+223945+229770,4,0.013660014799328157,5.4793103043258675,5.559461586347033
220045+223940+223942+223945,4,0.0136247783037151,5.422990638837666,5.58479662669282
220045+220046+223942+223946,4,0.013601287306639731,2.712975252234581,2.8276348089594663
220045+220047+223941+229770,4,0.01357779630956436,2.7616133616791365,2.789966995149109
220045+223939+223944+223949,4,0.013554305312488989,5.437320147053642,5.498279284464229
220045+223940+223945,3,0.013530814315413617,5.48350344730382,5.561845922550183
220045+223940+223945+228194,4,0.013519068816875932,5.47838240994139,5.566144775014975
220045+220046+223941+229770,4,0.013507323318338246,2.763504386943704,2.791905002407827
220045+223940+223945+230037,4,0.013507323318338246,5.483080609356464,5.561634503576505
220045+223940+223949+229770,4,0.01349557781980056,5.448830735620573,5.497832955519797
220045+223940+223945+223949,4,0.01349557781980056,5.401919214461058,5.506078295493253
220045+223938+223940+223942,4,0.013472086822725191,5.384970460071178,5.519268490351073
220045+223940+223942+223949,4,0.013460341324187506,5.392511070132372,5.5239431987690715
220045+223938+223940+229770,4,0.01344859582564982,5.441290125559379,5.493134756104723
220045+223938+223940+223945,4,0.013425104828574449,5.394378604399864,5.501497551063555
220045+220047+223941+230037,4,0.013413359330036763,2.7653836667097336,2.789931758653496
220045+220047+223941,3,0.013413359330036763,2.7658065046570903,2.7900961956330237
220045+220047+223941+223946,4,0.013413359330036763,2.7316036129153503,2.802147077132689
220045+220047+223941+228194,4,0.013401613831499078,2.7606854672946595,2.794794395048098
220045+223938+223939+223942,4,0.013378122834423706,5.411879397221015,5.5240254172588354
220045+223940+223949,3,0.01336637733588602,5.453023878598527,5.500217291722947
220045+220046+223941+223946,4,0.013354631837348337,2.7334946381799177,2.8039911204031056
220045+223940+223949+228194,4,0.013354631837348337,5.447902841236096,5.50451614418774
220045+223940+223949+230037,4,0.013342886338810651,5.45260104065117,5.500005872749269
220045+223939+223949+229770,4,0.013342886338810651,5.475739672770411,5.502167044480203
220045+220046+223941+230037,4,0.013331140840272966,2.767274691974301,2.7918462749151387
220045+220046+223941,3,0.013331140840272966,2.7676975299216577,2.792010711894666
220045+223938+223939+229770,4,0.013331140840272966,5.468199062709217,5.498032628994937
220045+223939+223942+223949,4,0.013331140840272966,5.419420007282209,5.52811285074995
220045+220046+223941+228194,4,0.01331939534173528,2.762576492559227,2.7967089113097408
220045+223938+223940,3,0.01331939534173528,5.445483268537333,5.495425128319572
220045+223938+223942+223944,4,0.01331939534173528,5.413312348042613,5.525012039136001
220045+223938+223940+228194,4,0.013307649843197595,5.440362231174902,5.499723980784364
220045+223938+223940+230037,4,0.013295904344659909,5.445060430589977,5.495213709345893
220045+223945+223949+229770,4,0.013295904344659909,5.4686806281492615,5.503165411855906
220045+220047+223946+229770,4,0.013284158846122223,2.7674038924582156,2.7893209927295364
220045+223944+223949+229770,4,0.013284158846122223,5.477172623592009,5.504445671196514
220045+223938+223944+229770,4,0.013272413347584538,5.4696320135308145,5.498596412924747
220045+223938+223942+223945,4,0.013260667849046852,5.404820352599866,5.524366036716429
220045+223942+223944+223949,4,0.013260667849046852,5.420852958103807,5.530837806410693
220045+223938+223945+229770,4,0.013248922350509167,5.461140018088067,5.498349757455455
220045+223942+223945+223949,4,0.013248922350509167,5.41236096266106,5.529158200119804
220045+223939+223949,3,0.013225431353433797,5.479932815748365,5.504527889686278
220045+223939+223940+223944,4,0.013225431353433797,5.447949823230247,5.527278920353774
220045+220046+223946+229770,4,0.013213685854896112,2.7692949177227826,2.791212017994104
220045+223938+223939,3,0.013213685854896112,5.4723922056871706,5.500299510212711
220045+223939+223949+228194,4,0.013213685854896112,5.474811778385933,5.508803251153995
220045+223939+223949+230037,4,0.013201940356358426,5.4795099778010075,5.5043164707126
220045+223938+223939+228194,4,0.013201940356358426,5.467271168324739,5.504574871680428
220045+223938+223939+230037,4,0.01319019485782074,5.471969367739813,5.500088091239033
220045+223939+223941+223944,4,0.013178449359283055,5.478910957375586,5.534960476397421
220045+223945+223949,3,0.01316670386074537,5.472873771127215,5.505549748059057
220045+223944+223949,3,0.01316670386074537,5.481365766569962,5.506806516402588
220045+223938+223944,3,0.013154958362207684,5.473825156508768,5.50086329414252
220045+223945+223949+228194,4,0.013154958362207684,5.467752733764785,5.509825109526774
220045+223944+223949+228194,4,0.013154958362207684,5.476244729207531,5.511081877870306
220045+223938+223944+228194,4,0.013143212863669998,5.468704119146337,5.505138655610238
220045+223945+223949+230037,4,0.013143212863669998,5.472450933179859,5.505338329085378
220045+223944+223949+230037,4,0.013143212863669998,5.480942928622605,5.50659509742891
220045+223938+223944+230037,4,0.013131467365132312,5.473402318561411,5.500651875168842
220045+220047+223946+230037,4,0.013119721866594627,2.771174197488812,2.7892857562339235
220045+220047+223946,3,0.013119721866594627,2.771597035436169,2.789450193213451
220045+223938+223945,3,0.013119721866594627,5.465333161066021,5.500640129670304
220045+220047+223946+228194,4,0.013107976368056943,2.766475998073738,2.794148392628525
220045+223938+223945+228194,4,0.013107976368056943,5.460212123703591,5.504915491138021
220045+223939+223944+223946,4,0.013107976368056943,5.4847014881546645,5.536123280752651
220045+223938+223945+230037,4,0.013096230869519257,5.464910323118665,5.500428710696625
220045+223941+223949+229770,4,0.013084485370981572,5.479791869765912,5.509625436051633
220045+223939+223944+223945,4,0.013084485370981572,5.467799715758935,5.5313193718507385
220045+223770+223942+229770,4,0.013072739872443886,2.7649843197594524,2.867334594016843
220045+223939+223940+223949,4,0.013072739872443886,5.408978259082207,5.48076674614454
220045+223938+223939+223940,4,0.0130609943739062,5.4014376490210125,5.476843749632953
220045+223938+223940+223941,4,0.013049248875368515,5.405489846016514,5.488013718742292
220045+223940+223941+223949,4,0.013049248875368515,5.413030456077708,5.492711918157366
220045+223939+223940+229770,4,0.013049248875368515,5.486369348947016,5.53191839227616
220045+223941+223942+223949,4,0.013049248875368515,5.423472204277711,5.5356417153126065
220045+223939+223940+223942,4,0.013049248875368515,5.430049683458814,5.557605797578078
220045+220046+223946+230037,4,0.01303750337683083,2.7730652227533796,2.7911532905014154
